row_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
5725,49,blue-collar,married,primary,no,183,yes,yes,cellular,6,feb,2,-1,0,unknown,no
5726,34,admin.,single,secondary,no,1,no,no,unknown,25,jun,1,-1,0,unknown,no
5727,28,admin.,single,tertiary,no,336,no,no,cellular,26,may,1,-1,0,unknown,no
5728,36,management,divorced,tertiary,no,0,yes,no,cellular,20,nov,8,-1,0,unknown,no
5729,25,blue-collar,single,secondary,no,26,yes,no,unknown,27,may,2,-1,0,unknown,no
5730,43,self-employed,married,tertiary,no,488,no,no,cellular,20,aug,12,-1,0,unknown,no
5731,43,blue-collar,married,primary,no,108,yes,yes,unknown,15,may,4,-1,0,unknown,no
5732,36,unemployed,married,secondary,no,352,yes,no,cellular,4,jun,2,-1,0,unknown,no
5733,31,management,single,secondary,yes,20,yes,no,cellular,28,jul,5,-1,0,unknown,no
5734,45,entrepreneur,married,tertiary,no,1503,no,no,cellular,17,nov,3,-1,0,unknown,no
5735,45,admin.,single,secondary,no,206,yes,no,unknown,5,may,1,-1,0,unknown,no
5736,32,management,single,tertiary,no,1431,no,no,cellular,4,feb,2,-1,0,unknown,no
5737,26,student,single,secondary,no,696,no,no,unknown,24,jun,1,-1,0,unknown,no
5738,49,technician,divorced,secondary,no,30,no,yes,cellular,15,jul,2,-1,0,unknown,no
5739,28,blue-collar,married,primary,yes,-124,yes,no,cellular,21,jul,3,-1,0,unknown,no
5740,41,management,married,tertiary,no,651,no,no,cellular,4,aug,1,-1,0,unknown,no
5741,44,management,divorced,tertiary,no,2367,no,no,cellular,22,sep,1,184,6,success,yes
5742,57,technician,married,secondary,no,2625,no,no,cellular,14,aug,2,-1,0,unknown,no
5743,36,admin.,single,secondary,no,0,no,no,cellular,20,apr,1,-1,0,unknown,no
5744,31,self-employed,married,tertiary,no,81,yes,no,cellular,16,jul,8,-1,0,unknown,no
5745,42,services,married,tertiary,no,412,yes,no,telephone,19,nov,4,169,5,failure,no
5746,31,blue-collar,married,secondary,no,1017,yes,no,unknown,29,may,3,-1,0,unknown,no
5747,33,management,married,tertiary,no,81,yes,no,cellular,22,may,1,186,1,failure,no
5748,35,admin.,married,secondary,no,122,yes,no,cellular,18,nov,4,-1,0,unknown,no
5749,58,entrepreneur,married,tertiary,no,853,no,no,unknown,5,jun,2,-1,0,unknown,yes
5750,39,blue-collar,married,secondary,no,5222,yes,no,cellular,21,nov,2,177,1,failure,no
5751,73,retired,married,secondary,no,1292,no,no,cellular,3,apr,1,-1,0,unknown,no
5752,28,admin.,married,secondary,no,242,yes,no,unknown,17,sep,1,779,12,failure,no
5753,33,technician,married,secondary,no,346,yes,yes,cellular,24,jul,1,-1,0,unknown,no
5754,22,student,single,tertiary,no,691,no,no,cellular,19,aug,1,-1,0,unknown,yes
5755,34,services,married,secondary,no,-62,yes,no,unknown,16,jun,3,-1,0,unknown,no
5756,37,blue-collar,married,primary,no,-325,yes,yes,unknown,6,may,2,-1,0,unknown,no
5757,63,retired,single,tertiary,no,791,no,no,cellular,21,oct,2,-1,0,unknown,yes
5758,32,management,married,tertiary,no,1544,yes,no,cellular,7,may,1,-1,0,unknown,no
5759,42,services,married,secondary,no,59,no,no,cellular,28,aug,13,-1,0,unknown,no
5760,37,blue-collar,married,secondary,no,982,yes,no,cellular,9,jul,2,-1,0,unknown,no
5761,50,entrepreneur,married,primary,no,1327,no,yes,cellular,24,jul,1,-1,0,unknown,no
5762,33,management,married,tertiary,no,191,no,no,cellular,13,aug,2,-1,0,unknown,yes
5763,31,technician,single,secondary,no,656,yes,no,cellular,7,may,1,275,1,other,no
5764,54,management,married,primary,no,2587,no,no,cellular,2,jun,2,-1,0,unknown,yes
5765,37,management,married,tertiary,no,784,yes,no,cellular,9,feb,3,-1,0,unknown,no
5766,35,technician,married,secondary,no,2779,no,no,cellular,22,oct,2,-1,0,unknown,yes
5767,32,admin.,married,secondary,no,1661,yes,no,cellular,5,feb,1,209,2,failure,no
5768,36,blue-collar,married,secondary,no,-185,yes,no,unknown,27,may,2,-1,0,unknown,no
5769,57,blue-collar,married,unknown,no,4722,yes,no,unknown,18,jun,2,-1,0,unknown,no
5770,42,technician,married,tertiary,no,-805,no,no,cellular,8,aug,6,-1,0,unknown,no
5771,32,blue-collar,married,secondary,no,-460,yes,yes,cellular,29,jan,2,206,6,other,no
5772,80,retired,married,secondary,no,2354,no,no,telephone,4,feb,1,181,2,failure,yes
5773,49,entrepreneur,married,secondary,no,167,yes,yes,unknown,6,may,3,-1,0,unknown,no
5774,59,management,married,tertiary,no,2020,no,yes,unknown,9,jun,2,-1,0,unknown,no
5775,52,admin.,single,secondary,no,-346,yes,yes,unknown,19,may,3,-1,0,unknown,no
5776,54,admin.,single,secondary,no,1958,no,no,telephone,29,jan,1,206,6,failure,no
5777,43,admin.,single,secondary,no,-495,yes,yes,unknown,23,may,1,-1,0,unknown,no
5778,47,blue-collar,married,primary,no,6439,yes,no,unknown,14,may,3,-1,0,unknown,no
5779,38,housemaid,married,tertiary,no,1437,yes,no,telephone,21,jul,11,-1,0,unknown,no
5780,45,technician,divorced,secondary,no,29,no,no,unknown,12,jun,1,-1,0,unknown,no
5781,32,management,single,tertiary,no,3237,yes,no,unknown,2,jun,2,-1,0,unknown,no
5782,58,management,married,tertiary,no,361,no,no,cellular,14,aug,2,-1,0,unknown,no
5783,27,management,single,tertiary,no,377,no,no,cellular,21,aug,3,91,1,failure,no
5784,46,technician,married,secondary,no,-220,yes,no,cellular,25,jul,1,-1,0,unknown,no
5785,43,management,single,tertiary,no,-50,yes,yes,cellular,18,jul,2,-1,0,unknown,no
5786,32,technician,married,secondary,no,484,yes,no,cellular,12,aug,2,463,1,success,yes
5787,31,services,single,secondary,no,605,yes,no,unknown,28,may,1,-1,0,unknown,no
5788,57,management,married,tertiary,no,375,no,no,cellular,21,oct,1,-1,0,unknown,yes
5789,32,blue-collar,married,secondary,no,491,yes,no,cellular,18,nov,3,194,2,failure,no
5790,57,retired,married,secondary,no,485,no,no,cellular,2,feb,2,187,2,failure,no
5791,34,management,married,tertiary,no,834,no,no,cellular,7,aug,2,-1,0,unknown,no
5792,30,management,single,tertiary,no,3773,yes,no,unknown,27,may,1,-1,0,unknown,no
5793,32,blue-collar,divorced,secondary,no,98,yes,no,cellular,29,jan,2,-1,0,unknown,no
5794,56,management,divorced,tertiary,no,177,yes,no,unknown,8,may,1,-1,0,unknown,no
5795,29,admin.,single,secondary,no,0,yes,no,cellular,5,may,1,365,1,other,no
5796,32,technician,married,secondary,no,150,no,yes,cellular,7,aug,2,-1,0,unknown,no
5797,45,admin.,married,secondary,no,3493,yes,no,cellular,8,jul,1,-1,0,unknown,no
5798,42,management,single,tertiary,no,336,yes,no,cellular,2,feb,6,195,3,failure,no
5799,51,technician,married,secondary,no,463,yes,no,unknown,13,may,5,-1,0,unknown,no
5800,52,technician,married,secondary,no,0,no,no,cellular,2,jun,3,-1,0,unknown,yes
5801,29,technician,single,secondary,no,307,yes,no,cellular,3,feb,1,-1,0,unknown,no
5802,24,blue-collar,married,primary,no,-427,yes,no,unknown,13,may,3,-1,0,unknown,no
5803,36,services,divorced,secondary,no,3,yes,no,cellular,18,may,8,-1,0,unknown,no
5804,49,technician,divorced,secondary,no,342,no,yes,cellular,19,nov,3,-1,0,unknown,no
5805,39,self-employed,married,tertiary,no,1492,yes,no,cellular,25,jul,1,-1,0,unknown,no
5806,43,blue-collar,married,primary,no,50,no,no,unknown,28,may,8,-1,0,unknown,no
5807,61,retired,married,primary,no,296,yes,yes,unknown,3,jun,2,-1,0,unknown,no
5808,47,management,married,tertiary,no,1105,no,no,unknown,20,jun,6,-1,0,unknown,no
5809,36,admin.,divorced,secondary,no,307,yes,no,unknown,13,may,2,-1,0,unknown,no
5810,40,technician,single,primary,no,340,yes,no,unknown,29,may,1,-1,0,unknown,no
5811,33,technician,married,secondary,no,0,no,no,cellular,13,aug,2,-1,0,unknown,no
5812,34,management,married,tertiary,no,273,yes,no,cellular,20,nov,1,188,1,success,no
5813,60,admin.,divorced,secondary,no,12039,no,no,telephone,12,oct,1,187,1,success,yes
5814,34,admin.,married,tertiary,no,0,no,no,cellular,30,jul,1,183,2,success,yes
5815,26,blue-collar,married,secondary,no,127,yes,yes,unknown,4,jun,2,-1,0,unknown,no
5816,73,retired,married,primary,no,1388,no,no,telephone,25,oct,1,97,6,failure,no
5817,73,retired,married,primary,no,796,no,no,cellular,23,oct,1,182,2,failure,yes
5818,46,admin.,married,secondary,no,22,yes,no,cellular,7,aug,4,-1,0,unknown,no
5819,43,management,divorced,tertiary,no,1413,yes,no,cellular,18,aug,9,-1,0,unknown,no
5820,26,student,single,tertiary,no,2182,yes,no,cellular,12,may,1,292,1,other,no
5821,35,unemployed,married,secondary,no,547,yes,no,cellular,6,feb,2,-1,0,unknown,no
5822,30,services,single,secondary,no,1599,no,no,cellular,11,feb,2,-1,0,unknown,yes
5823,23,technician,single,secondary,no,4659,yes,no,cellular,7,may,1,318,4,failure,no
5824,38,technician,married,secondary,no,0,no,no,cellular,28,aug,4,-1,0,unknown,no
5825,26,entrepreneur,single,secondary,no,87,yes,no,cellular,24,jul,1,-1,0,unknown,no
5826,28,services,single,secondary,no,102,no,no,cellular,15,jun,1,89,3,other,no
5827,36,management,single,tertiary,no,678,no,yes,unknown,4,jul,3,-1,0,unknown,no
5828,58,management,married,tertiary,no,246,yes,no,cellular,7,may,2,288,2,failure,no
5829,32,technician,single,unknown,no,10600,no,no,unknown,14,may,2,-1,0,unknown,no
5830,34,management,single,tertiary,no,6707,yes,no,cellular,20,apr,3,154,4,other,no
5831,43,self-employed,married,tertiary,no,10072,no,no,cellular,24,feb,1,100,4,failure,no
5832,41,housemaid,married,tertiary,no,38,yes,no,unknown,15,may,7,-1,0,unknown,no
5833,29,management,married,secondary,no,-420,yes,no,cellular,2,feb,3,-1,0,unknown,no
5834,33,housemaid,married,primary,no,1,yes,no,cellular,8,jul,1,-1,0,unknown,no
5835,60,blue-collar,married,primary,no,193,yes,no,telephone,12,may,2,-1,0,unknown,no
5836,34,management,divorced,tertiary,no,500,yes,no,unknown,29,may,1,-1,0,unknown,no
5837,42,self-employed,married,tertiary,no,753,no,no,unknown,17,jun,1,-1,0,unknown,no
5838,30,technician,single,secondary,no,194,no,yes,cellular,27,aug,3,-1,0,unknown,no
5839,52,technician,married,unknown,no,562,no,no,unknown,17,jun,1,-1,0,unknown,no
5840,48,blue-collar,married,primary,no,0,no,no,unknown,17,jun,2,-1,0,unknown,no
5841,41,management,single,secondary,no,764,no,no,cellular,12,jun,2,-1,0,unknown,no
5842,59,retired,married,primary,no,2722,no,no,unknown,16,jun,1,-1,0,unknown,no
5843,49,management,married,tertiary,no,96,no,no,cellular,7,jul,2,-1,0,unknown,no
5844,36,blue-collar,married,secondary,no,153,yes,no,cellular,8,may,1,171,2,failure,no
5845,32,technician,single,secondary,no,258,no,no,unknown,3,jun,3,-1,0,unknown,no
5846,43,management,married,tertiary,no,4923,yes,no,cellular,10,jul,1,-1,0,unknown,no
5847,31,management,single,tertiary,no,874,yes,no,cellular,7,may,1,170,2,failure,no
5848,49,management,married,tertiary,no,68,yes,yes,unknown,19,may,3,-1,0,unknown,no
5849,43,management,married,tertiary,no,228,yes,no,cellular,2,feb,1,-1,0,unknown,no
5850,33,self-employed,single,tertiary,no,544,yes,no,cellular,7,may,1,-1,0,unknown,no
5851,39,blue-collar,married,unknown,no,0,no,no,cellular,2,feb,1,193,3,failure,no
5852,47,admin.,married,secondary,no,718,yes,yes,cellular,5,aug,2,-1,0,unknown,no
5853,47,unemployed,married,tertiary,no,0,no,no,cellular,12,aug,5,-1,0,unknown,no
5854,38,blue-collar,single,primary,no,-5,yes,no,unknown,21,may,12,-1,0,unknown,no
5855,51,entrepreneur,married,secondary,no,0,yes,yes,cellular,16,apr,1,150,1,failure,no
5856,71,retired,married,primary,no,2988,no,no,telephone,17,apr,1,-1,0,unknown,yes
5857,40,management,married,tertiary,no,229,yes,no,cellular,14,may,3,-1,0,unknown,no
5858,69,retired,single,tertiary,no,2144,no,no,cellular,29,jul,1,184,4,success,yes
5859,56,retired,married,primary,no,1448,yes,yes,telephone,20,nov,1,-1,0,unknown,no
5860,42,blue-collar,single,secondary,no,419,no,no,cellular,7,jul,3,-1,0,unknown,no
5861,37,technician,married,secondary,no,5115,yes,no,unknown,30,may,4,-1,0,unknown,no
5862,32,technician,single,tertiary,no,449,no,no,cellular,8,aug,2,-1,0,unknown,no
5863,59,admin.,married,secondary,no,1089,no,no,telephone,3,feb,2,-1,0,unknown,no
5864,56,management,divorced,secondary,no,278,yes,no,unknown,17,jun,1,-1,0,unknown,no
5865,44,management,married,tertiary,no,0,no,no,cellular,8,jul,2,-1,0,unknown,no
5866,26,admin.,single,secondary,no,255,no,no,cellular,9,feb,1,-1,0,unknown,yes
5867,47,admin.,married,secondary,no,84,no,no,telephone,29,aug,3,-1,0,unknown,no
5868,33,management,single,tertiary,no,153,yes,no,cellular,2,feb,1,-1,0,unknown,no
5869,44,entrepreneur,married,secondary,no,242,no,yes,cellular,21,jul,4,-1,0,unknown,no
5870,47,unemployed,married,secondary,no,351,yes,yes,cellular,19,nov,1,174,1,failure,no
5871,35,management,married,tertiary,no,12256,yes,no,cellular,19,nov,4,-1,0,unknown,no
5872,23,student,single,secondary,no,165,yes,no,cellular,2,apr,1,-1,0,unknown,no
5873,59,management,divorced,tertiary,no,1002,no,no,cellular,7,aug,2,-1,0,unknown,no
5874,31,management,married,tertiary,no,2,yes,no,cellular,17,jul,1,-1,0,unknown,no
5875,31,technician,single,secondary,no,23,no,no,cellular,28,aug,2,-1,0,unknown,no
5876,37,self-employed,single,secondary,no,349,yes,yes,cellular,2,feb,1,-1,0,unknown,no
5877,36,technician,single,secondary,no,4136,yes,no,unknown,30,may,3,-1,0,unknown,yes
5878,36,management,single,tertiary,no,774,no,no,cellular,19,nov,2,-1,0,unknown,no
5879,49,management,married,tertiary,no,1216,yes,yes,unknown,30,may,2,-1,0,unknown,no
5880,44,technician,single,tertiary,no,3432,yes,no,cellular,25,jul,30,-1,0,unknown,no
5881,36,management,married,tertiary,no,5057,yes,no,cellular,17,nov,1,166,10,failure,no
5882,47,housemaid,divorced,primary,no,617,no,no,telephone,29,jul,7,-1,0,unknown,no
5883,38,technician,married,secondary,yes,238,no,no,cellular,30,jul,8,-1,0,unknown,no
5884,35,blue-collar,married,secondary,no,73,no,no,unknown,9,may,3,-1,0,unknown,no
5885,48,management,married,secondary,no,161,yes,no,unknown,5,may,3,-1,0,unknown,no
5886,48,blue-collar,married,secondary,no,-19,no,yes,unknown,4,jul,1,-1,0,unknown,no
5887,35,admin.,married,secondary,no,437,yes,no,cellular,17,apr,1,-1,0,unknown,no
5888,49,technician,married,secondary,no,1684,no,yes,cellular,1,jun,2,-1,0,unknown,yes
5889,39,technician,married,secondary,no,116,no,no,cellular,22,may,2,-1,0,unknown,yes
5890,27,blue-collar,single,secondary,no,381,yes,no,cellular,18,may,1,-1,0,unknown,no
5891,34,technician,married,secondary,no,1464,yes,no,unknown,23,may,1,-1,0,unknown,no
5892,46,technician,married,secondary,no,6086,no,no,cellular,11,aug,2,-1,0,unknown,no
5893,47,technician,married,tertiary,no,192,yes,no,unknown,26,may,1,-1,0,unknown,no
5894,47,admin.,married,secondary,no,298,yes,no,cellular,11,may,1,-1,0,unknown,no
5895,43,services,single,secondary,no,532,yes,no,unknown,9,jun,2,-1,0,unknown,no
5896,39,services,married,secondary,no,-762,yes,yes,cellular,8,may,6,343,2,failure,no
5897,53,management,divorced,tertiary,no,5187,no,yes,cellular,17,nov,2,-1,0,unknown,no
5898,53,admin.,married,secondary,no,3703,yes,no,cellular,16,apr,1,267,1,failure,no
5899,55,technician,married,secondary,no,2014,yes,yes,unknown,15,may,2,-1,0,unknown,no
5900,29,management,single,tertiary,no,266,no,no,cellular,12,aug,1,185,1,failure,no
5901,50,housemaid,married,secondary,no,388,no,no,cellular,15,sep,2,99,4,failure,yes
5902,47,technician,married,primary,no,235,no,no,cellular,2,mar,2,203,1,other,yes
5903,30,management,single,tertiary,no,156,yes,no,unknown,9,jun,9,-1,0,unknown,no
5904,35,self-employed,single,secondary,no,690,yes,no,cellular,17,nov,1,-1,0,unknown,no
5905,49,admin.,married,secondary,no,167,no,yes,cellular,9,jul,1,-1,0,unknown,no
5906,58,blue-collar,married,primary,no,23,yes,no,unknown,20,may,6,-1,0,unknown,no
5907,28,management,married,tertiary,no,12,yes,no,cellular,9,sep,1,-1,0,unknown,yes
5908,55,technician,married,primary,no,1498,no,yes,unknown,17,jun,2,-1,0,unknown,no
5909,30,blue-collar,married,secondary,no,2080,yes,no,unknown,23,may,2,-1,0,unknown,no
5910,45,blue-collar,married,secondary,no,10252,no,no,cellular,4,may,2,-1,0,unknown,yes
5911,53,management,married,unknown,no,12001,no,no,unknown,6,jun,1,-1,0,unknown,no
5912,52,unemployed,married,secondary,no,-307,no,no,cellular,5,feb,1,-1,0,unknown,no
5913,31,management,single,tertiary,no,581,yes,yes,cellular,28,jan,1,-1,0,unknown,no
5914,32,management,single,tertiary,no,474,yes,no,cellular,7,aug,3,-1,0,unknown,no
5915,41,management,married,tertiary,no,24,no,no,cellular,27,aug,8,-1,0,unknown,no
5916,35,self-employed,married,tertiary,no,7990,yes,no,cellular,4,feb,1,-1,0,unknown,no
5917,70,retired,married,secondary,no,1310,no,no,cellular,14,apr,1,181,1,failure,no
5918,43,entrepreneur,divorced,tertiary,no,626,yes,no,cellular,28,jan,1,167,2,failure,no
5919,29,blue-collar,single,secondary,no,80,yes,yes,unknown,2,jun,4,-1,0,unknown,no
5920,32,admin.,married,tertiary,no,284,yes,no,cellular,29,apr,3,-1,0,unknown,yes
5921,35,blue-collar,single,primary,no,398,yes,no,unknown,8,may,1,-1,0,unknown,no
5922,46,technician,married,secondary,no,388,no,no,cellular,4,feb,9,7,1,other,no
5923,51,management,married,tertiary,no,346,no,no,cellular,12,feb,1,92,5,success,yes
5924,42,services,married,secondary,no,0,no,no,cellular,15,jul,4,-1,0,unknown,no
5925,28,management,single,tertiary,no,4985,yes,no,cellular,28,aug,2,-1,0,unknown,no
5926,43,management,married,tertiary,no,1429,yes,no,cellular,19,nov,1,198,2,other,yes
5927,59,management,divorced,tertiary,no,-232,no,yes,cellular,16,jul,2,-1,0,unknown,no
5928,36,technician,married,secondary,no,368,yes,yes,unknown,6,may,2,-1,0,unknown,yes
5929,53,management,married,primary,no,72,yes,yes,telephone,11,may,1,-1,0,unknown,no
5930,21,student,single,primary,no,423,no,no,cellular,8,apr,5,-1,0,unknown,yes
5931,61,management,married,tertiary,no,175,no,no,telephone,5,aug,2,-1,0,unknown,yes
5932,32,management,married,tertiary,no,1388,yes,no,cellular,30,apr,1,-1,0,unknown,yes
5933,33,management,married,tertiary,no,377,yes,no,cellular,5,feb,2,276,1,failure,no
5934,42,unemployed,divorced,secondary,no,2699,no,no,cellular,8,jul,2,-1,0,unknown,no
5935,30,management,single,tertiary,no,344,no,no,cellular,8,aug,3,-1,0,unknown,no
5936,59,management,single,tertiary,no,266,yes,no,unknown,30,may,2,-1,0,unknown,no
5937,47,housemaid,divorced,secondary,no,80,no,no,cellular,19,aug,2,-1,0,unknown,no
5938,36,management,married,tertiary,no,396,no,no,cellular,21,nov,2,100,5,failure,no
5939,34,services,married,secondary,no,29,yes,no,cellular,15,jul,5,-1,0,unknown,no
5940,35,management,divorced,tertiary,no,0,yes,no,telephone,29,oct,1,-1,0,unknown,yes
5941,38,technician,single,tertiary,no,1727,no,no,telephone,28,oct,2,-1,0,unknown,no
5942,32,blue-collar,married,primary,no,39,yes,no,cellular,7,may,1,-1,0,unknown,no
5943,34,blue-collar,married,secondary,no,42,yes,no,unknown,7,may,2,-1,0,unknown,no
5944,43,blue-collar,divorced,primary,no,328,no,yes,cellular,8,jul,1,-1,0,unknown,no
5945,45,management,divorced,tertiary,no,6269,yes,no,cellular,29,jul,2,-1,0,unknown,no
5946,23,admin.,single,secondary,no,40,no,no,telephone,10,nov,1,-1,0,unknown,no
5947,72,retired,married,tertiary,no,2,no,no,cellular,7,aug,2,-1,0,unknown,yes
5948,29,management,single,tertiary,no,0,no,no,cellular,29,jul,6,-1,0,unknown,no
5949,32,services,single,secondary,no,473,yes,no,cellular,7,jul,5,-1,0,unknown,no
5950,59,retired,married,primary,no,174,yes,yes,unknown,26,may,1,-1,0,unknown,no
5951,34,blue-collar,married,unknown,no,-17,yes,no,unknown,15,may,7,-1,0,unknown,no
5952,55,entrepreneur,married,tertiary,no,41923,no,no,cellular,6,aug,3,-1,0,unknown,no
5953,48,management,divorced,tertiary,yes,-625,yes,no,unknown,29,may,2,-1,0,unknown,no
5954,43,management,married,tertiary,no,241,no,no,cellular,28,aug,10,-1,0,unknown,no
5955,45,technician,divorced,secondary,no,167,no,no,cellular,30,jul,11,-1,0,unknown,no
5956,44,technician,married,unknown,yes,-375,yes,yes,telephone,6,may,4,-1,0,unknown,no
5957,69,retired,divorced,primary,no,482,no,no,cellular,2,jul,2,-1,0,unknown,yes
5958,33,technician,single,secondary,no,2979,no,no,cellular,5,aug,2,437,1,failure,yes
5959,22,student,single,secondary,no,148,no,no,cellular,2,feb,1,-1,0,unknown,no
5960,25,technician,single,secondary,no,1400,yes,yes,unknown,16,may,1,-1,0,unknown,no
